open,high,low,close,Basis,Upper,Lower,Volume
1.39624,1.39624,1.39576,1.39588,1.396974,1.39843173,1.39551627,91
1.39588,1.39593,1.39548,1.39551,1.396902,1.398493472,1.395310528,112
1.39551,1.39634,1.3955,1.39598,1.396845,1.398482162,1.395207838,119
1.39598,1.39634,1.39595,1.39612,1.396843,1.398483599,1.395202401,123
1.39612,1.39612,1.39556,1.39584,1.39682,1.39850276,1.39513724,146
1.39584,1.39634,1.39576,1.39626,1.39681,1.398503541,1.395116459,190
1.39626,1.39634,1.39563,1.39563,1.3967265,1.398478827,1.394974173,186
1.39563,1.39662,1.3955,1.39644,1.3966715,1.398386904,1.394956096,231
1.39644,1.39664,1.39604,1.39623,1.396585,1.398203524,1.394966476,129
1.39623,1.39642,1.39582,1.39593,1.3964785,1.39797012,1.39498688,137
1.39593,1.396,1.39552,1.39595,1.3963535,1.397553888,1.395153112,184
1.39595,1.39612,1.3959,1.3959,1.3962665,1.397325165,1.395207835,72
1.3959,1.39595,1.39549,1.39588,1.3961835,1.397077217,1.395289783,128
1.39588,1.39614,1.3958,1.39591,1.396118,1.396880669,1.395355331,141
1.39591,1.39613,1.3956,1.39563,1.396048,1.396713841,1.395382159,97
1.39563,1.39606,1.39552,1.39606,1.396014,1.396599641,1.395428359,135
1.39606,1.39652,1.39579,1.39581,1.3959785,1.396521686,1.395435314,113
1.39581,1.39606,1.39563,1.39566,1.39593,1.396400149,1.395459851,156
1.39566,1.39566,1.39513,1.3952,1.395903,1.396466457,1.395339543,108
1.3952,1.3954,1.39509,1.39527,1.3958545,1.396459065,1.395249935,124
1.39527,1.39537,1.39514,1.39514,1.3958175,1.396497202,1.395137798,36
1.39514,1.39524,1.39507,1.39516,1.3958,1.396526856,1.395073144,30
1.39516,1.39525,1.39514,1.39524,1.395763,1.396523976,1.395002024,30
1.39524,1.39525,1.39501,1.39501,1.3957075,1.39651662,1.39489838,24
1.39501,1.39522,1.39501,1.39505,1.395668,1.39652321,1.39481279,31
1.39505,1.39512,1.39496,1.39507,1.3956085,1.396456233,1.394760767,34
1.39507,1.39511,1.39498,1.39504,1.395579,1.396462015,1.394695985,25
1.39504,1.39504,1.39498,1.39498,1.395506,1.39633177,1.39468023,8
1.39498,1.39502,1.3949,1.39494,1.3954415,1.396231747,1.394651253,44
1.39494,1.39512,1.39494,1.395,1.395395,1.396174166,1.394615834,49
1.395,1.39574,1.39476,1.39551,1.395373,1.396112056,1.394633944,23
1.39551,1.3956,1.39534,1.39555,1.3953555,1.396059559,1.394651441,16
1.39555,1.39581,1.39511,1.39541,1.395332,1.395994619,1.394669381,212
1.39541,1.39568,1.39489,1.39549,1.395311,1.395923761,1.394698239,24
